"instance_name","num_clients","num_vehicles","maximum_travel_time","capacity","best_known_value","replication","best_solution_value","number_of_iterations","number_of_stop","total_time_seconds","time_to_best_ms"
"Golden_5.vrp",200,5,1800,900,6460.98,10,6472.38,100000,200,372,23617
"Golden_5.vrp",200,5,1800,900,6460.98,2,6685.87,100000,200,362,109062
"Golden_5.vrp",200,5,1800,900,6460.98,3,6472.38,100000,200,359,170191
"Golden_5.vrp",200,5,1800,900,6460.98,4,6588.25,100000,200,371,211622
"Golden_5.vrp",200,5,1800,900,6460.98,5,6593.96,100000,200,390,218267
"Golden_5.vrp",200,5,1800,900,6460.98,6,6593.96,100000,200,368,151790
"Golden_5.vrp",200,5,1800,900,6460.98,7,6472.38,100000,200,380,143914
"Golden_5.vrp",200,5,1800,900,6460.98,8,6685.87,100000,200,362,309041
"Golden_5.vrp",200,5,1800,900,6460.98,9,6685.87,100000,200,363,245386
"Golden_6.vrp",280,8,1500,900,8412.9,1,8600.15,100000,281,298,216431
"Golden_6.vrp",280,8,1500,900,8412.9,10,8569.16,100000,280,298,292207
"Golden_6.vrp",280,8,1500,900,8412.9,2,8561.96,100000,280,281,270060
"Golden_6.vrp",280,8,1500,900,8412.9,3,8599.09,100000,280,303,297947
"Golden_6.vrp",280,8,1500,900,8412.9,4,8607.67,100000,280,294,248864
"Golden_6.vrp",280,8,1500,900,8412.9,5,8609.23,100000,280,306,296313
"Golden_6.vrp",280,8,1500,900,8412.9,6,8590.53,100000,280,495,492916
"Golden_6.vrp",280,8,1500,900,8412.9,7,8534.63,100000,280,286,284503
"Golden_6.vrp",280,8,1500,900,8412.9,8,8608.13,100000,280,306,281978
"Golden_6.vrp",280,8,1500,900,8412.9,9,8720.95,100000,280,312,280326
"Golden_7.vrp",360,9,1300,900,10102.7,1,10267.5,100000,360,676,461153
"Golden_7.vrp",360,9,1300,900,10102.7,10,10268.4,100000,360,635,258647
"Golden_7.vrp",360,9,1300,900,10102.7,2,10267.5,100000,360,604,232833
"Golden_7.vrp",360,9,1300,900,10102.7,3,10267.5,100000,360,634,574357
"Golden_7.vrp",360,9,1300,900,10102.7,4,10268.4,100000,360,643,260647
"Golden_7.vrp",360,9,1300,900,10102.7,5,10267.5,100000,360,623,509876
"Golden_7.vrp",360,9,1300,900,10102.7,6,10226.8,100000,360,643,583000
"Golden_7.vrp",360,9,1300,900,10102.7,7,10267.5,100000,360,613,612214
"Golden_7.vrp",360,9,1300,900,10102.7,8,10267.5,100000,360,604,473230
"Golden_7.vrp",360,9,1300,900,10102.7,9,10267.5,100000,360,631,171038
"Golden_8.vrp",440,11,1200,900,11635.3,1,11878.9,100000,440,692,576791
"Golden_8.vrp",440,11,1200,900,11635.3,10,11869.6,100000,440,694,684305
"Golden_8.vrp",440,11,1200,900,11635.3,2,11873.8,100000,440,687,633619
"Golden_8.vrp",440,11,1200,900,11635.3,3,11866.2,100000,440,683,427410
"Golden_8.vrp",440,11,1200,900,11635.3,4,11884.8,100000,440,663,661021
"Golden_8.vrp",440,11,1200,900,11635.3,5,11875.3,100000,440,674,672422
"Golden_8.vrp",440,11,1200,900,11635.3,6,11870.4,100000,440,700,700165
"Golden_8.vrp",440,11,1200,900,11635.3,7,11876.4,100000,440,713,713412
"Golden_8.vrp",440,11,1200,900,11635.3,8,11874.7,100000,440,656,642923
"Golden_8.vrp",440,11,1200,900,11635.3,9,11878.9,100000,440,689,675749
"Golden_9.vrp",255,14,9999999,1000,579.713,1,592.71,100000,255,337,310781
"Golden_9.vrp",255,14,9999999,1000,579.713,10,595.53,100000,255,310,309759
"Golden_9.vrp",255,14,9999999,1000,579.713,2,599.876,100000,255,304,293743
"Golden_9.vrp",255,14,9999999,1000,579.713,3,590.848,100000,255,306,199862
"Golden_9.vrp",255,14,9999999,1000,579.713,4,590.14,100000,255,324,314924
"Golden_9.vrp",255,14,9999999,1000,579.713,5,592.625,100000,255,324,323884
"Golden_9.vrp",255,14,9999999,1000,579.713,6,592.374,100000,255,316,244565
"Golden_9.vrp",255,14,9999999,1000,579.713,7,596.134,100000,255,321,320670
"Golden_9.vrp",255,14,9999999,1000,579.713,8,593.815,100000,255,304,302487
"Golden_9.vrp",255,14,9999999,1000,579.713,9,593.221,100000,255,340,337264
